,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling
2291,844913,10001989,0,309425,0,0,3884595,0,71.37160963427999,849426.39,10042303.88
2292,844544,9997855,0,309425,0,0,3884595,0,74.34712623560716,849371.76,10041920.99
2293,852368,10090911,0,312518,0,0,3923424,0,81.03124409148572,849399.44,10042513.59
2294,852000,10086838,0,312518,0,0,3923424,0,67.0000278368566,849427.4,10043110.0
2295,851643,10082822,0,312518,0,0,3923424,0,56.51611369201371,849455.84,10043710.79
2296,851149,10077312,0,312518,0,0,3923424,0,48.61962902011511,849483.2,10044300.1
2297,850932,10074889,0,312518,0,0,3923424,0,45.70704657404381,849512.29,10044908.33
2298,850513,10070210,0,312518,0,0,3923424,0,43.17038494825435,849541.04,10045512.52
2299,850098,10065580,0,312518,0,0,3923424,0,41.357694449632206,849569.49,10046113.24
2300,849689,10060995,0,312518,0,0,3923424,0,40.05439394183642,849597.61,10046709.98
2301,849284,10056454,0,312518,0,0,3923424,0,39.151437891227275,849625.42,10047302.81
2302,848881,10051960,0,312518,0,0,3923424,0,38.575987662652196,849570.96,10046922.1
2303,848484,10047511,0,312518,0,0,3923424,0,38.26236490584738,849516.15,10046537.54
2304,848089,10043103,0,312518,0,0,3923424,0,38.16639913359279,849462.3,10046164.13
2305,847697,10038740,0,312518,0,0,3923424,0,38.251359841460236,849408.09,10045786.73
2306,847315,10034424,0,312518,0,0,3923424,0,38.488267468760476,849353.02,10045398.55
2307,846936,10030148,0,312518,0,0,3923424,0,38.8586382144554,849297.62,10045006.63
2308,846552,10025915,0,312518,0,0,3923424,0,39.34507044713784,849243.22,10044626.35
2309,846176,10021724,0,312518,0,0,3923424,0,39.93730065478978,849187.19,10044227.54
2310,845802,10017528,0,312518,0,0,3923424,0,40.6261491854346,849130.87,10043825.28
2311,845436,10013424,0,312518,0,0,3923424,0,41.40410192917543,849074.94,10043427.31
2312,845068,10009359,0,312518,0,0,3923424,0,42.27352998816902,849019.39,10043033.57
2313,844710,10005337,0,312518,0,0,3923424,0,43.22707389585676,848964.26,10042644.04
2314,844358,10001354,0,312518,0,0,3923424,0,44.261447613040616,848909.58,10042258.7
2315,844006,9997408,0,312518,0,0,3923424,0,45.38577226842895,848855.23,10041877.44
2316,851859,10090845,0,315644,0,0,3962649,0,51.42234390841286,848883.29,10042473.66
2317,851515,10086982,0,315644,0,0,3962649,0,44.79663022448011,848911.1,10043066.5
2318,851175,10083179,0,315644,0,0,3962649,0,39.86327726606123,848939.28,10043663.87
2319,850839,10079433,0,315644,0,0,3962649,0,36.177457949545925,848967.94,10044265.96
2320,850639,10077211,0,315644,0,0,3962649,0,42.00897068333365,848998.37,10044888.08
2321,850308,10073482,0,315644,0,0,3962649,0,48.54665537809887,849029.16,10045514.23
2322,849897,10068927,0,315644,0,0,3962649,0,55.22409110153263,849059.57,10046135.74
2323,849499,10064464,0,315644,0,0,3962649,0,47.70378261186376,849089.64,10046753.11
2324,849100,10060003,0,315644,0,0,3962649,0,42.011201271165476,849119.32,10047365.94
2325,848715,10055631,0,315644,0,0,3962649,0,37.8786712842415,849066.42,10047000.26
2326,848326,10051301,0,315644,0,0,3962649,0,35.02178262013466,849003.73,10046516.96
2327,847940,10047017,0,315644,0,0,3962649,0,32.99353824329823,848949.54,10046137.31
2328,847561,10042775,0,315644,0,0,3962649,0,31.56939004923733,848896.39,10045768.53
2329,847188,10038575,0,315644,0,0,3962649,0,30.598981761356754,848842.24,10045388.59
2330,846817,10034417,0,315644,0,0,3962649,0,29.96959273602353,848788.58,10045013.52
2331,846448,10030302,0,315644,0,0,3962649,0,29.59846089498476,848735.27,10044642.5
2332,846080,10026180,0,315644,0,0,3962649,0,29.427303155736823,848680.99,10044260.69
2333,845720,10022147,0,315644,0,0,3962649,0,29.412573216207427,848627.73,10043890.44
2334,845361,10018158,0,315644,0,0,3962649,0,29.51881452360028,848573.51,10043508.52
2335,845014,10014206,0,315644,0,0,3962649,0,29.723689004955705,848521.07,10043146.12
2336,844660,10010294,0,315644,0,0,3962649,0,30.010314179620597,848468.31,10042780.43
2337,844312,10006419,0,315644,0,0,3962649,0,30.36373656571348,848416.55,10042425.61
2338,843972,10002584,0,315644,0,0,3962649,0,30.77992439397171,848364.5,10042067.41
2339,843633,9998787,0,315644,0,0,3962649,0,31.245540509017438,848313.43,10041720.06
2340,851518,10092605,0,318801,0,0,4002273,0,37.08052263252424,848344.25,10042345.03
2341,852045,10099270,0,319383,0,0,4009522,0,34.042678720711606,848384.05,10043077.46
2342,850918,10085878,0,318795,0,0,4002200,0,31.932009040533707,848415.59,10043709.67
2343,850448,10080609,0,318795,0,0,4002200,0,33.32412763788686,848446.0,10044329.18
2344,850265,10078575,0,318795,0,0,4002200,0,38.07323102715244,848477.44,10044960.72
2345,849873,10074191,0,318795,0,0,4002200,0,44.02940677926923,848508.6,10045588.13
2346,849627,10071490,0,318869,0,0,4003088,0,48.54478092662386,848540.75,10046227.32
2347,849167,10066280,0,318794,0,0,4002191,0,54.37457224086843,848571.76,10046852.81
2348,848855,10062769,0,318794,0,0,4002191,0,58.9024429489541,848603.1,10047481.7
2349,848474,10058519,0,318794,0,0,4002191,0,64.17660349995415,848551.67,10047130.93
2350,848162,10055106,0,318794,0,0,4002191,0,68.80861592432431,848501.13,10046790.74
2351,847790,10050940,0,318794,0,0,4002191,0,74.22535639850082,848450.15,10046445.83
2352,847500,10047619,0,318794,0,0,4002191,0,79.00921431822952,848400.22,10046111.39
2353,847127,10043487,0,318794,0,0,4002191,0,84.61230404209583,848351.82,10045794.27
2354,846838,10040255,0,318794,0,0,4002191,0,89.59337542959713,848305.67,10045502.88
2355,846478,10036260,0,318794,0,0,4002191,0,95.43035798836536,848259.73,10045213.79
2356,846129,10032304,0,318794,0,0,4002191,0,103.50716627068934,848214.2,10044928.3
2357,845779,10028387,0,318794,0,0,4002191,0,111.73096480732605,848169.56,10044652.7
2358,845425,10024459,0,318794,0,0,4002191,0,120.27475962266604,848125.72,10044386.32
2359,845082,10020619,0,318794,0,0,4002191,0,128.91786610801728,848082.72,10044129.59
2360,844743,10016819,0,318794,0,0,4002191,0,137.77000240494783,848040.62,10043882.41
2361,844403,10013057,0,318794,0,0,4002191,0,146.8506132005069,847999.32,10043644.69
2362,844076,10009332,0,318794,0,0,4002191,0,156.17241847828137,847958.86,10043416.34
2363,843747,10005645,0,318794,0,0,4002191,0,165.74127812570086,847919.32,10043197.28
2364,843422,10001991,0,318794,0,0,4002191,0,130.80595859427564,847880.62,10042987.37
2365,843095,9998375,0,318794,0,0,4002191,0,104.34014575578018,847842.73,10042787.01
2366,851008,10092556,0,321984,0,0,4042212,0,111.78226627421921,847887.98,10043573.22
2367,850623,10088192,0,321984,0,0,4042212,0,90.07009031276635,847933.35,10044360.12
2368,850383,10085492,0,321984,0,0,4042212,0,73.8242712270908,847980.29,10045163.89
2369,850074,10082039,0,321984,0,0,4042212,0,66.02417880660798,848028.03,10045976.6
2370,849772,10078634,0,321984,0,0,4042212,0,68.70511875857875,848075.49,10046785.7
2371,849306,10073454,0,321984,0,0,4042212,0,71.17218578777337,848039.13,10046603.63
2372,848864,10068474,0,321984,0,0,4042212,0,73.85872470639967,848002.19,10046414.24
2373,848426,10063544,0,321984,0,0,4042212,0,76.78515853601918,847964.67,10046217.9
2374,847988,10058662,0,321984,0,0,4042212,0,79.97099737742475,847926.47,10046014.45
2375,847561,10053829,0,321984,0,0,4042212,0,83.44011722007986,847889.08,10045819.21
2376,847133,10049047,0,321984,0,0,4042212,0,87.2247226218806,847851.09,10045617.08
2377,846704,10044262,0,321984,0,0,4042212,0,91.35734808894054,847813.16,10045415.62
2378,846286,10039573,0,321984,0,0,4042212,0,95.87657515038394,847775.29,10045214.78
2379,845875,10034930,0,321984,0,0,4042212,0,100.82089610740277,847737.52,10045014.56
2380,845588,10031748,0,321984,0,0,4042212,0,104.525032085832,847701.04,10044829.14
2381,845308,10028615,0,321984,0,0,4042212,0,108.23866338603546,847665.92,10044658.55
2382,845035,10025527,0,321984,0,0,4042212,0,111.96099533851012,847632.1,10044502.78
2383,844762,10022488,0,321984,0,0,4042212,0,115.68951489411813,847599.63,10044361.84
2384,844490,10019495,0,321984,0,0,4042212,0,119.41916909639849,847568.44,10044235.73
2385,844232,10016548,0,321984,0,0,4042212,0,123.15184625209565,847538.63,10044124.49
2386,843974,10013645,0,321984,0,0,4042212,0,126.87947232927215,847510.18,10044028.13
2387,843581,10009264,0,321984,0,0,4042212,0,132.453330233422,847481.72,10043931.42
2388,843329,10006434,0,321984,0,0,4042212,0,136.77610133562467,847454.57,10043849.42
2389,843008,10002837,0,321984,0,0,4042212,0,142.0464080044932,847428.02,10043774.02
2390,842757,10000085,0,321984,0,0,4042212,0,146.69689996628807,847402.74,10043713.24
2391,842450,9996609,0,321984,0,0,4042212,0,156.00897149886376,847378.11,10043659.44
2392,850381,10091048,0,325202,0,0,4082631,0,164.57756861459032,847436.48,10044591.37
2393,850006,10086839,0,325202,0,0,4082631,0,129.6703601079252,847412.86,10044550.65
2394,849802,10084524,0,325202,0,0,4082631,0,103.5192470132387,847390.88,10044527.51
2395,849567,10081930,0,325202,0,0,4082631,0,83.89277433791266,847370.12,10044518.59
2396,849271,10078582,0,325202,0,0,4082631,0,83.53550346708602,847351.34,10044531.29
2397,848833,10073689,0,325202,0,0,4082631,0,83.23155532281535,847330.35,10044519.29
2398,848403,10068845,0,325202,0,0,4082631,0,83.3441420965396,847309.25,10044505.64
2399,847973,10064046,0,325202,0,0,4082631,0,83.8439969668582,847288.0,10044490.3
2400,847551,10059296,0,325202,0,0,4082631,0,84.71353203741059,847266.62,10044473.31
2401,847131,10054594,0,325202,0,0,4082631,0,85.93707351590132,847245.09,10044454.71
2402,846714,10049938,0,325202,0,0,4082631,0,87.51359008681833,847223.42,10044434.49
2403,846308,10045326,0,325202,0,0,4082631,0,89.43587019389457,847201.66,10044412.64
2404,845898,10040763,0,325202,0,0,4082631,0,91.71063064572539,847179.75,10044389.24
2405,845499,10036245,0,325202,0,0,4082631,0,94.34538231256809,847157.77,10044364.29
2406,845097,10031773,0,325202,0,0,4082631,0,97.36078338329538,847135.59,10044337.78
2407,844705,10027346,0,325202,0,0,4082631,0,100.77567357001902,847113.28,10044309.76
