,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
1592,918678,10003247,0,82372,7566,0,1048026,75636,25.56247086753391,921415.34,10022682.38,28.638110987071453
1593,918474,10001147,0,82372,7495,0,1048026,74881,26.001560789889744,921373.7,10022440.32,28.665916438199503
1594,918283,9999259,0,82372,7417,0,1048026,74134,26.463214238981394,921332.85,10022206.22,28.700686824654166
1595,922913,10048014,0,82701,7349,0,1052261,73431,30.901148612968722,921340.95,10022486.31,28.78159203931001
1596,922503,10045377,0,82701,7276,0,1052261,72695,28.75598015408856,921346.89,10022759.02,28.82509173139423
1597,922310,10043285,0,82701,7200,0,1052261,71971,27.1543663193679,921353.34,10023035.35,28.84036940965116
1598,922086,10041231,0,82701,7130,0,1052261,71259,25.972045682560868,921359.99,10023315.42,28.831392226404226
1599,921870,10039032,0,82701,7061,0,1052261,70552,25.068473917093065,921366.86,10023597.52,28.802132818850325
1600,921656,10036875,0,82701,6992,0,1052261,69853,24.394988396621297,921373.95,10023881.84,28.755774943802408
1601,921466,10034951,0,82701,6921,0,1052261,69156,23.88932121949326,921381.48,10024170.5,28.694673641851114
1602,921194,10032222,0,82701,6854,0,1052261,68469,23.505830448212393,921388.52,10024453.6,28.620483628400315
1603,920966,10029927,0,82701,6784,0,1052261,67787,23.250772879627572,921395.6,10024736.62,28.535566118776543
1604,920776,10028009,0,82701,6719,0,1052261,67121,23.03072531397092,921403.0,10025023.08,28.440490210982013
1605,920570,10025973,0,82701,6652,0,1052261,66456,22.86354622317088,921363.24,10024799.78,28.299077525260508
1606,920304,10023333,0,82701,6585,0,1052261,65795,22.73609897373654,921323.97,10024577.1,28.19318811831868
1607,920085,10021129,0,82701,6520,0,1052261,65150,22.688437866666042,921285.12,10024359.26,28.113435387670755
1608,919848,10018732,0,82701,6456,0,1052261,64500,22.60989565146152,921246.2,10024140.08,28.053828110166684
1609,919693,10017176,0,82701,6390,0,1052261,63857,26.211383511902973,921207.75,10023925.39,28.045934141311008
1610,919458,10014816,0,82701,6328,0,1052261,63219,30.852935994766852,921169.88,10023716.86,28.09622052571992
1611,919267,10012890,0,82701,6265,0,1052261,62583,34.33275184463445,921132.64,10023514.06,28.190125172251754
1612,919034,10010572,0,82701,6201,0,1052261,61956,38.96987030248114,921095.38,10023311.15,28.337003296683147
1613,918848,10008692,0,82701,6140,0,1052261,61338,42.3728868448043,921058.79,10023114.64,28.522835400603352
1614,918617,10006421,0,82701,6077,0,1052261,60727,46.986555029201725,921022.08,10022917.7,28.758530022236332
1615,918435,10004586,0,82701,6016,0,1052261,60123,50.382080394363264,920985.91,10022725.24,29.030997385613162
1616,918213,10002351,0,82701,5954,0,1052261,59523,55.04930972409319,920949.97,10022534.98,29.352235689067925
1617,918033,10000557,0,82701,5897,0,1052261,58933,58.52073070754213,920914.48,10022349.74,29.709745076982376
1618,917817,9998364,0,82701,5838,0,1052261,58345,63.30139206279159,920879.0,10022163.89,30.116226684310554
1619,922869,10051953,0,83164,5782,0,1058101,57761,67.68359951001504,920896.56,10022539.25,30.567422147917295
1620,922433,10049175,0,83164,5724,0,1058101,57184,56.358309388608845,920911.93,10022908.71,30.90209883371626
1621,922322,10047117,0,83164,5663,0,1058101,56616,47.85982036953234,920928.28,10023278.24,31.14569510061698
1622,921936,10044159,0,83164,5611,0,1058101,56054,41.484020300436015,920942.88,10023639.61,31.320381083246275
1623,921733,10042000,0,83164,5556,0,1058101,55496,36.70811220808563,920957.69,10024001.71,31.44301123320945
1624,921484,10039650,0,83164,5500,0,1058101,54948,33.12270852154646,920972.25,10024362.42,31.525685118736774
1625,921218,10037001,0,83164,5444,0,1058101,54406,30.433736998636476,920986.31,10024718.54,31.57750990785392
1626,920981,10034597,0,83164,5390,0,1058101,53871,28.418861882791905,921000.14,10025072.29,31.60529433331435
1627,920768,10032425,0,83164,5340,0,1058101,53333,26.912332111133416,920965.93,10024909.83,31.572711775507578
1628,920513,10029854,0,83164,5287,0,1058101,52807,25.777008068550906,920933.02,10024750.18,31.548478147939086
1629,920260,10027311,0,83164,5233,0,1058101,52288,24.926005479330797,920899.82,10024589.28,31.530101138734164
1630,920001,10024788,0,83164,5182,0,1058101,51771,24.292688927979945,920866.33,10024425.36,31.51656461054626
1631,919763,10022309,0,83164,5130,0,1058101,51264,23.81347094435097,920832.7,10024259.59,31.50660654971522
1632,919514,10019838,0,83164,5084,0,1058101,50757,23.45149471769719,920799.5,10024097.97,31.499317819050958
1633,919264,10017388,0,83164,5028,0,1058101,50254,23.188394280903278,920766.63,10023940.42,31.49410780773787
1634,919056,10015314,0,83164,4979,0,1058101,49751,26.412929847489956,920734.06,10023786.14,31.5246349835081
1635,918843,10013116,0,83164,4931,0,1058101,49255,29.631785594415604,920701.55,10023631.53,31.58041731575099
1636,918623,10010940,0,83164,4882,0,1058101,48764,32.67966014624054,920669.2,10023479.0,31.67106330749529
1637,918408,10008786,0,83164,4834,0,1058101,48278,35.599992696740834,920636.84,10023326.63,31.794215187021553
1638,918194,10006652,0,83164,4782,0,1058101,47797,38.43455246215127,920604.85,10023176.31,31.94502019574277
1639,917986,10004537,0,83164,4735,0,1058101,47318,41.209265317014996,920573.06,10023027.98,32.12619130367252
1640,917782,10002448,0,83164,4692,0,1058101,46847,43.948158833910355,920541.18,10022878.39,32.296645545630405
1641,917571,10000379,0,83164,4642,0,1058101,46382,46.6989743507731,920509.68,10022732.72,32.50611855240979
1642,917364,9998335,0,83164,4593,0,1058101,45924,49.4711398926198,920478.02,10022586.59,32.704987358161695
1643,922830,10056960,0,83716,4552,0,1065109,45473,53.90889529230374,920503.51,10023050.89,32.90815154359566
1644,922462,10054397,0,83716,4506,0,1065109,45021,46.02177747629494,920527.69,10023513.49,32.99023659815971
1645,922237,10051707,0,83716,4465,0,1065109,44578,40.2039131328294,920551.96,10023972.89,32.971636846621635
1646,921945,10049211,0,83716,4417,0,1065109,44133,35.75144690708741,920575.69,10024430.81,32.86530784305102
1647,921733,10047043,0,83716,4372,0,1065109,43699,32.40763508434627,920599.59,10024890.21,32.68112549582499
1648,921477,10044521,0,83716,4329,0,1065109,43274,29.910783784524067,920623.29,10025347.32,32.42595791889014
1649,921269,10042433,0,83716,4290,0,1065109,42847,28.034621418509392,920597.29,10025279.3,32.10816369098473
1650,921025,10039942,0,83716,4248,0,1065109,42425,26.628836877279173,920573.22,10025214.81,31.870115717338713
1651,920751,10037244,0,83716,4200,0,1065109,42005,25.57471530736177,920547.83,10025145.54,31.691798144280593
1652,920487,10034581,0,83716,4161,0,1065109,41597,24.78103648052133,920523.64,10025079.92,31.558290733717772
1653,920265,10032313,0,83716,4122,0,1065109,41190,24.189081107925514,920499.46,10025014.31,31.458454543465237
1654,920045,10030105,0,83716,4080,0,1065109,40784,23.740835972042134,920475.16,10024947.02,31.383740223037016
1655,919788,10027512,0,83716,4045,0,1065109,40388,23.403590655421254,920450.61,10024877.02,31.327898630520757
1656,919570,10025305,0,83716,4003,0,1065109,39985,23.152045581207375,920426.46,10024810.2,31.286225838063036
1657,919351,10023152,0,83716,3962,0,1065109,39584,22.96583217638676,920402.32,10024744.45,31.25515719441225
1658,919135,10021003,0,83716,3920,0,1065109,39190,22.823929193469155,920378.75,10024683.95,31.23207753016631
1659,918925,10018865,0,83716,3884,0,1065109,38810,22.71960769027046,920355.67,10024628.55,31.214988753956963
1660,918755,10017144,0,83716,3846,0,1065109,38424,26.84864503025374,920333.11,10024577.92,31.244436295608256
1661,918565,10015281,0,83716,3803,0,1065109,38041,31.13421622138446,920311.24,10024534.66,31.32072772460953
1662,918341,10013029,0,83716,3764,0,1065109,37661,36.20304393008784,920289.72,10024494.55,31.450680207253857
1663,918140,10010977,0,83716,3729,0,1065109,37286,32.80942580470874,920267.97,10024451.52,31.54890990362571
1664,917940,10008971,0,83716,3694,0,1065109,36914,33.2613039408368,920246.33,10024410.01,31.624863520699304
1665,917745,10006991,0,83716,3659,0,1065109,36552,30.727227955627598,920225.06,10024371.67,31.65033300575712
1666,917548,10005032,0,83716,3622,0,1065109,36192,28.703315703562804,920204.08,10024336.51,31.631556631786225
1667,917356,10003094,0,83716,3588,0,1065109,35839,27.18462963481496,920183.41,10024304.51,31.575116757759925
1668,917161,10001171,0,83716,3548,0,1065109,35486,26.02483586247486,920163.04,10024275.56,31.485703776141477
1669,916971,9999262,0,83716,3513,0,1065109,35132,25.122793563522812,920142.98,10024249.57,31.36671546145103
1670,922421,10056904,0,84124,3548,0,1070319,35481,29.647747786826244,920179.58,10024821.83,31.27290957923491
1671,922023,10054204,0,84124,3513,0,1070319,35128,27.8289926583015,920163.28,10024840.19,31.11644461402082
1672,921801,10051777,0,84124,3482,0,1070319,34790,26.578690948140018,920148.04,10024860.33,31.00041104430956
1673,921614,10050011,0,84124,3446,0,1070319,34451,25.53485353330072,920133.85,10024892.9,30.913487243503884
1674,921393,10047729,0,84124,3413,0,1070319,34115,24.752835065229775,920119.78,10024925.11,30.848497604428406
1675,921149,10045272,0,84124,3378,0,1070319,33788,24.168390286714803,920106.23,10024961.92,30.800003225209938
1676,920864,10042377,0,84124,3344,0,1070319,33462,23.72807623287128,920092.65,10024998.55,30.763799316800807
1677,920581,10039504,0,84124,3310,0,1070319,33130,23.39526352385981,920079.09,10025035.05,30.736757069023824
1678,920349,10037086,0,84124,3280,0,1070319,32800,23.154218903891923,920065.26,10025067.14,30.716653639279322
1679,920092,10034493,0,84124,3248,0,1070319,32481,22.96965910499567,920051.23,10025097.62,30.7018092498136
1680,919886,10032338,0,84124,3221,0,1070319,32169,22.83259192232964,920037.49,10025130.4,30.690853538662076
1681,919675,10030588,0,84124,3187,0,1070319,31861,22.731005244429223,920023.82,10025167.16,30.68231347943636
1682,919463,10028135,0,84124,3153,0,1070319,31554,22.649954613594026,920010.53,10025204.66,30.676117259391898
1683,919184,10025635,0,84124,3128,0,1070319,31251,22.592814420487255,919996.58,10025238.53,30.67167261978783
1684,919017,10023934,0,84124,3095,0,1070319,30943,22.552018222772848,919983.05,10025276.46,30.668539751044104
1685,918777,10021545,0,84124,3065,0,1070319,30639,22.51550449276771,919969.16,10025310.95,30.666389527439108
1686,918573,10019551,0,84124,3032,0,1070319,30343,22.492523566082333,919955.29,10025345.97,30.662518478776065
1687,918377,10017584,0,84124,3000,0,1070319,30053,22.477003561658524,919941.72,10025383.48,30.65329333603675
1688,918181,10015601,0,84124,2975,0,1070319,29770,25.374333188926375,919928.38,10025423.08,30.668161588319546
1689,917968,10013464,0,84124,2946,0,1070319,29480,28.433648553855175,919914.86,10025460.97,30.708852455044177
1690,917764,10011350,0,84124,2923,0,1070319,29194,31.507044796394336,919901.46,10025499.36,30.776461087594683
1691,917552,10009259,0,84124,2892,0,1070319,28913,34.43653886676646,919888.04,10025538.27,30.86937528102236
1692,917347,10007188,0,84124,2863,0,1070319,28632,37.256146463313115,919874.73,10025577.68,30.986312036980152
1693,917149,10005133,0,84124,2839,0,1070319,28354,39.9951688216548,919861.48,10025617.54,31.126248117297802
1694,916943,10003097,0,84124,2808,0,1070319,28076,42.6954261045616,919848.08,10025655.92,31.288570235953603
1695,916740,10001082,0,84124,2778,0,1070319,27801,45.37815260683797,919786.35,10025186.6,31.43334027589229
1696,916541,9999087,0,84124,2752,0,1070319,27528,48.069997781698596,919726.73,10024723.7,31.62648045216839
1697,921363,10051990,0,84594,2727,0,1076354,27270,52.49952059929667,919717.26,10024810.75,31.879931994967677
1698,921108,10049606,0,84594,2697,0,1076354,27004,44.97824751010182,919707.48,10024894.5,32.06999401324309
1699,920898,10047452,0,84594,2675,0,1076354,26755,39.33973097262675,919697.76,10024978.7,32.21270658379843
1700,920665,10045135,0,84594,2652,0,1076354,26501,35.11059451534513,919687.85,10025061.3,32.31986264498567
1701,920412,10042607,0,84594,2623,0,1076354,26243,31.93649066262825,919677.31,10025137.86,32.400334339417014
1702,920188,10040328,0,84594,2597,0,1076354,25996,29.558806210886036,919667.25,10025218.92,32.46086409704375
1703,919922,10037645,0,84594,2572,0,1076354,25746,27.776703266053158,919656.81,10025296.1,32.50612340090801
1704,919739,10035807,0,84594,2548,0,1076354,25497,26.440212459027535,919646.44,10025374.08,32.54021827235857
1705,919538,10033795,0,84594,2523,0,1076354,25254,25.438506053740955,919636.12,10025452.3,32.565967870664274
1706,919338,10031805,0,84594,2498,0,1076354,25018,24.686470693921976,919626.46,10025537.02,32.585471587866124
1707,919146,10029843,0,84594,2477,0,1076354,24786,24.120272716409758,919617.07,10025624.16,32.599789936363564
1708,918908,10027468,0,84594,2453,0,1076354,24550,23.701641487453948,919607.67,10025711.52,32.610707394723484
1709,918672,10025118,0,84594,2427,0,1076354,24317,23.384030558487396,919597.46,10025790.94,32.58243386518933
1710,918508,10023412,0,84594,2410,0,1076354,24098,23.145652346658462,919587.96,10025876.9,32.50536102870824
1711,918319,10021516,0,84594,2386,0,1076354,23869,22.9653517294315,919578.48,10025963.16,32.391687027556216
1712,918110,10019440,0,84594,2363,0,1076354,23644,22.832222752297504,919569.24,10026051.84,32.23031055205438
1713,917924,10017584,0,84594,2340,0,1076354,23424,23.445465312902822,919560.0,10026140.76,32.04103633673537
1714,917719,10015536,0,84594,2315,0,1076354,23199,24.184348590965254,919551.02,10026231.91,31.813014272353
1715,917519,10013511,0,84594,2292,0,1076354,22976,24.950822747256435,919541.86,10026321.16,31.558701695881936
1716,917321,10011510,0,84594,2271,0,1076354,22758,25.653681565035946,919532.94,10026412.75,31.264745414291365
1717,917126,10009529,0,84594,2255,0,1076354,22542,26.30974710714034,919523.87,10026502.47,30.94263557828735
1718,916929,10007567,0,84594,2229,0,1076354,22329,26.9310645797819,919514.99,10026594.5,30.57893230345725
1719,916739,10005624,0,84594,2211,0,1076354,22119,27.53889185335886,919453.69,10026131.21,30.17748522689069
1720,916546,10003702,0,84594,2190,0,1076354,21910,28.13081095906725,919394.82,10025676.48,29.895210242595276
1721,916357,10001798,0,84594,2168,0,1076354,21702,28.71665577864919,919335.17,10025223.29,29.703778596686444
1722,916172,9999911,0,84594,2148,0,1076354,21495,29.30775082315955,919277.53,10024780.81,29.582015901913678
1723,921220,10054420,0,85248,2136,0,1084596,21319,33.8312923057251,919272.4,10024905.01,29.553247702890072
1724,920796,10051719,0,85248,2107,0,1084596,21110,30.97576124966734,919265.52,10025025.7,29.53177823017128
1725,920591,10049461,0,85248,2090,0,1084596,20919,28.91506466484907,919259.25,10025150.3,29.516591506833407
1726,920382,10047614,0,85248,2064,0,1084596,20724,27.295551564411607,919253.26,10025280.47,29.505358403649602
1727,920131,10045024,0,85248,2051,0,1084596,20536,26.081078431578426,919246.89,10025406.46,29.497045866854055
1728,919933,10043034,0,85248,2031,0,1084596,20345,25.17414215701715,919241.09,10025538.26,29.491017207738718
1729,919703,10040670,0,85248,2017,0,1084596,20156,24.49031368266809,919235.52,10025671.85,29.48666028977209
1730,919538,10039069,0,85248,1992,0,1084596,19965,23.982505721082905,919230.89,10025814.66,29.483558457703122
1731,919352,10037164,0,85248,1976,0,1084596,19797,23.595653953325158,919226.78,10025963.21,29.481380287792863
1732,919165,10035271,0,85248,1962,0,1084596,19615,23.307537380160966,919223.29,10026117.54,29.479940714417502
1733,918935,10032995,0,85248,1940,0,1084596,19438,23.09108560509528,919220.0,10026273.61,29.478967627659426
1734,918695,10030548,0,85248,1928,0,1084596,19280,22.931804567847156,919216.39,10026425.95,29.444156374862995
1735,918488,10028501,0,85248,1903,0,1084596,19106,22.809817408936215,919212.84,10026579.8,29.375936693008203
1736,918264,10026282,0,85248,1884,0,1084596,18936,22.721385012789987,919209.25,10026733.22,29.276353941673698
1737,918032,10023884,0,85248,1870,0,1084596,18763,22.651904727601316,919205.49,10026884.2,29.146873061982305
1738,917831,10021883,0,85248,1855,0,1084596,18599,22.601708447394053,919201.86,10027036.51,28.988544621834734
1739,917598,10019540,0,85248,1840,0,1084596,18439,22.564450059825376,919197.98,10027186.54,28.802096469262843
1740,917406,10017613,0,85248,1821,0,1084596,18285,22.53280829695817,919194.22,10027338.19,28.58794296389332
1741,917218,10015707,0,85248,1809,0,1084596,18127,26.89941975042841,919190.69,10027491.47,28.389947417889875
1742,917059,10014150,0,85248,1788,0,1084596,17961,30.843241373637632,919187.64,10027649.62,28.203668432700056
1743,916878,10012271,0,85248,1775,0,1084596,17799,35.88639192911144,919128.12,10027202.73,28.02344339906813
1744,916694,10010393,0,85248,1759,0,1084596,17638,40.91398175336008,919070.44,10026762.69,27.972365441838782
